"team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"AFC Bournemouth","Premier League","England","2023","Arrivals","Justin Kluivert","https://www.transfermarkt.com/justin-kluivert/profil/spieler/330659","Left Winger","24","Netherlands","AS Roma","Serie A","Italy",10800000,FALSE,NA,"Summer",34,26,6,1393
"AFC Bournemouth","Premier League","England","2023","Arrivals","Max Aarons","https://www.transfermarkt.com/max-aarons/profil/spieler/471690","Right-Back","23","England","Norwich","Championship","England",8100000,FALSE,NA,"Summer",19,17,0,1271
"AFC Bournemouth","Premier League","England","2023","Arrivals","Luis Sinisterra","https://www.transfermarkt.com/luis-sinisterra/profil/spieler/512385","Left Winger","24","Colombia","Leeds","Championship","England",NA,TRUE,"loan transfer","Summer",26,22,3,922
"AFC Bournemouth","Premier League","England","2023","Arrivals","Andrei Radu","https://www.transfermarkt.com/andrei-radu/profil/spieler/303657","Goalkeeper","26","Romania","Inter","Serie A","Italy",NA,TRUE,"loan transfer","Summer",19,5,0,450
"AFC Bournemouth","Premier League","England","2023","Arrivals","David Brooks","https://www.transfermarkt.com/david-brooks/profil/spieler/277033","Right Winger","26","Wales","Southampton","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",25,18,3,549
"AFC Bournemouth","Premier League","England","2023","Arrivals","Jaidon Anthony","https://www.transfermarkt.com/jaidon-anthony/profil/spieler/684210","Left Winger","24","England","Leeds","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",4,4,0,243
"AFC Bournemouth","Premier League","England","2023","Arrivals","Mark Travers","https://www.transfermarkt.com/mark-travers/profil/spieler/357658","Goalkeeper","24","Ireland","Stoke City","Championship","England",NA,TRUE,"End of loan Oct 27, 2023","Summer",22,3,0,300
"AFC Bournemouth","Premier League","England","2023","Arrivals","Joe Rothwell","https://www.transfermarkt.com/joe-rothwell/profil/spieler/183293","Central Midfield","29","England","Southampton","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",23,13,1,514
"AFC Bournemouth","Premier League","England","2023","Arrivals","Kieffer Moore","https://www.transfermarkt.com/kieffer-moore/profil/spieler/275590","Centre-Forward","31","Wales","Ipswich","Championship","England",NA,TRUE,"End of loan May 31, 2024","Summer",21,13,2,287
"AFC Bournemouth","Premier League","England","2023","Arrivals","Siriki Dembélé","https://www.transfermarkt.com/siriki-dembele/profil/spieler/488656","Left Winger","26","Scotland","AJ Auxerre","Ligue 2","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Arrivals","Emiliano Marcondes","https://www.transfermarkt.com/emiliano-marcondes/profil/spieler/232964","Attacking Midfield","29","Denmark","Hibernian FC","Premiership","Scotland",NA,TRUE,"End of loan May 31, 2024","Summer",2,0,0,0
"AFC Bournemouth","Premier League","England","2023","Arrivals","Jamal Lowe","https://www.transfermarkt.com/jamal-lowe/profil/spieler/239949","Centre-Forward","28","Jamaica","QPR","Championship","England",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Arrivals","Emiliano Marcondes","https://www.transfermarkt.com/emiliano-marcondes/profil/spieler/232964","Attacking Midfield","28","Denmark","Nordsjaelland","Superliga","Denmark",NA,TRUE,"End of loan Jun 30, 2023","Summer",2,0,0,0
"AFC Bournemouth","Premier League","England","2023","Arrivals","James Hill","https://www.transfermarkt.com/james-hill/profil/spieler/611793","Centre-Back","21","England","Heart of Midl.","Premiership","Scotland",NA,TRUE,"End of loan Jun 30, 2023","Summer",7,4,0,127
"AFC Bournemouth","Premier League","England","2023","Arrivals","Gavin Kilkenny","https://www.transfermarkt.com/gavin-kilkenny/profil/spieler/469064","Central Midfield","24","Ireland","Fleetwood","League One","England",NA,TRUE,"End of loan May 31, 2024","Summer",11,1,0,33
"AFC Bournemouth","Premier League","England","2023","Arrivals","Will Dennis","https://www.transfermarkt.com/will-dennis/profil/spieler/582078","Goalkeeper","23","England","Kilmarnock FC","Premiership","Scotland",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Departures","Ben Pearson","https://www.transfermarkt.com/ben-pearson/profil/spieler/183302","Defensive Midfield","28","England","Stoke City","Championship","England",1500000,FALSE,NA,"Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Departures","Jefferson Lerma","https://www.transfermarkt.com/jefferson-lerma/profil/spieler/262980","Defensive Midfield","28","Colombia","Crystal Palace","Premier League","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Departures","Jordan Zemura","https://www.transfermarkt.com/jordan-zemura/profil/spieler/633530","Left-Back","23","Zimbabwe","Udinese Calcio","Serie A","Italy",0,FALSE,NA,"Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Departures","Jack Stacey","https://www.transfermarkt.com/jack-stacey/profil/spieler/249356","Right-Back","27","England","Norwich","Championship","England",0,FALSE,NA,"Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Departures","Siriki Dembélé","https://www.transfermarkt.com/siriki-dembele/profil/spieler/488656","Left Winger","26","Scotland","Birmingham","Championship","England",NA,FALSE,"?","Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Departures","Christian Saydee","https://www.transfermarkt.com/christian-saydee/profil/spieler/655835","Centre-Forward","21","England","Portsmouth","League One","England",NA,FALSE,"?","Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Departures","Romain Faivre","https://www.transfermarkt.com/romain-faivre/profil/spieler/555076","Right Midfield","25","France","FC Lorient","Ligue 1","France",NA,TRUE,"loan transfer","Summer",8,4,0,30
"AFC Bournemouth","Premier League","England","2023","Departures","Jaidon Anthony","https://www.transfermarkt.com/jaidon-anthony/profil/spieler/684210","Left Winger","23","England","Leeds","Championship","England",NA,TRUE,"loan transfer","Summer",4,4,0,243
"AFC Bournemouth","Premier League","England","2023","Departures","Mark Travers","https://www.transfermarkt.com/mark-travers/profil/spieler/357658","Goalkeeper","24","Ireland","Stoke City","Championship","England",NA,TRUE,"loan transfer","Summer",22,3,0,300
"AFC Bournemouth","Premier League","England","2023","Departures","Jamal Lowe","https://www.transfermarkt.com/jamal-lowe/profil/spieler/239949","Centre-Forward","29","Jamaica","Swansea","Championship","Wales",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Departures","James Hill","https://www.transfermarkt.com/james-hill/profil/spieler/611793","Centre-Back","21","England","Blackburn","Championship","England",NA,TRUE,"loan transfer","Summer",7,4,0,127
"AFC Bournemouth","Premier League","England","2023","Departures","Will Dennis","https://www.transfermarkt.com/will-dennis/profil/spieler/582078","Goalkeeper","22","England","Kilmarnock FC","Premiership","Scotland",NA,TRUE,"loan transfer","Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Departures","Junior Stanislas","https://www.transfermarkt.com/junior-stanislas/profil/spieler/87672","Left Winger","33","England","Without Club",NA,NA,NA,FALSE,"-","Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Departures","Hamed Junior Traorè","https://www.transfermarkt.com/hamed-junior-traore/profil/spieler/391065","Attacking Midfield","23","Cote d'Ivoire","Sassuolo","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",13,6,1,181
"AFC Bournemouth","Premier League","England","2023","Departures","Matías Viña","https://www.transfermarkt.com/matias-vina/profil/spieler/439072","Left-Back","25","Uruguay","AS Roma","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"AFC Bournemouth","Premier League","England","2023","Arrivals","Enes Ünal","https://www.transfermarkt.com/enes-unal/profil/spieler/251106","Centre-Forward","26","Türkiye","Getafe","LaLiga","Spain",NA,TRUE,"loan transfer","Winter",7,7,1,141
"AFC Bournemouth","Premier League","England","2023","Arrivals","Romain Faivre","https://www.transfermarkt.com/romain-faivre/profil/spieler/555076","Right Midfield","25","France","FC Lorient","Ligue 1","France",NA,TRUE,"End of loan Jan 31, 2024","Winter",8,4,0,30
"AFC Bournemouth","Premier League","England","2023","Arrivals","Mark Travers","https://www.transfermarkt.com/mark-travers/profil/spieler/357658","Goalkeeper","24","Ireland","Stoke City","Championship","England",NA,TRUE,"End of loan Oct 27, 2023","Winter",22,3,0,300
"AFC Bournemouth","Premier League","England","2023","Arrivals","James Hill","https://www.transfermarkt.com/james-hill/profil/spieler/611793","Centre-Back","22","England","Blackburn","Championship","England",NA,TRUE,"End of loan Jan 10, 2024","Winter",7,4,0,127
"AFC Bournemouth","Premier League","England","2023","Departures","Hamed Junior Traorè","https://www.transfermarkt.com/hamed-junior-traore/profil/spieler/391065","Attacking Midfield","23","Cote d'Ivoire","SSC Napoli","Serie A","Italy",NA,TRUE,"loan transfer","Winter",13,6,1,181
"AFC Bournemouth","Premier League","England","2023","Departures","David Brooks","https://www.transfermarkt.com/david-brooks/profil/spieler/277033","Right Winger","26","Wales","Southampton","Championship","England",NA,TRUE,"loan transfer","Winter",25,18,3,549
"AFC Bournemouth","Premier League","England","2023","Departures","Joe Rothwell","https://www.transfermarkt.com/joe-rothwell/profil/spieler/183293","Central Midfield","29","England","Southampton","Championship","England",NA,TRUE,"loan transfer","Winter",23,13,1,514
"AFC Bournemouth","Premier League","England","2023","Departures","Kieffer Moore","https://www.transfermarkt.com/kieffer-moore/profil/spieler/275590","Centre-Forward","31","Wales","Ipswich","Championship","England",NA,TRUE,"loan transfer","Winter",21,13,2,287
"AFC Bournemouth","Premier League","England","2023","Departures","Emiliano Marcondes","https://www.transfermarkt.com/emiliano-marcondes/profil/spieler/232964","Attacking Midfield","28","Denmark","Hibernian FC","Premiership","Scotland",NA,TRUE,"loan transfer","Winter",2,0,0,0
"AFC Bournemouth","Premier League","England","2023","Departures","Gavin Kilkenny","https://www.transfermarkt.com/gavin-kilkenny/profil/spieler/469064","Central Midfield","24","Ireland","Fleetwood","League One","England",NA,TRUE,"loan transfer","Winter",11,1,0,33
"Everton FC","Premier League","England","2023","Arrivals","Beto","https://www.transfermarkt.com/beto/profil/spieler/595809","Centre-Forward","25","Portugal","Udinese Calcio","Serie A","Italy",2.5e+07,FALSE,NA,"Summer",31,30,4,954
"Everton FC","Premier League","England","2023","Arrivals","Chermiti","https://www.transfermarkt.com/chermiti/profil/spieler/670688","Centre-Forward","19","Portugal","Sporting CP","Liga Portugal","Portugal",12500000,FALSE,NA,"Summer",33,13,0,115
"Everton FC","Premier League","England","2023","Arrivals","Arnaut Danjuma","https://www.transfermarkt.com/arnaut-danjuma/profil/spieler/355861","Left Winger","26","Netherlands","Villarreal","LaLiga","Spain",3e+06,TRUE,NA,"Summer",29,20,2,929
"Everton FC","Premier League","England","2023","Arrivals","Ashley Young","https://www.transfermarkt.com/ashley-young/profil/spieler/14086","Left-Back","38","England","Aston Villa","Premier League","England",0,FALSE,NA,"Summer",26,24,1,1715
"Everton FC","Premier League","England","2023","Arrivals","Jack Harrison","https://www.transfermarkt.com/jack-harrison/profil/spieler/417346","Right Winger","26","England","Leeds","Championship","England",NA,TRUE,"loan transfer","Summer",28,28,4,2221
"Everton FC","Premier League","England","2023","Arrivals","Thomas Cannon","https://www.transfermarkt.com/thomas-cannon/profil/spieler/669366","Centre-Forward","20","Ireland","Everton U21","Premier League 2","England",NA,FALSE,"-","Summer",3,1,0,0
"Everton FC","Premier League","England","2023","Arrivals","Lewis Dobbin","https://www.transfermarkt.com/lewis-dobbin/profil/spieler/627248","Left Winger","20","England","Everton U21","Premier League 2","England",NA,FALSE,"-","Summer",32,14,1,259
"Everton FC","Premier League","England","2023","Arrivals","Tyler Onyango","https://www.transfermarkt.com/tyler-onyango/profil/spieler/663225","Central Midfield","20","England","Everton U21","Premier League 2","England",NA,FALSE,"-","Summer",6,1,0,0
"Everton FC","Premier League","England","2023","Arrivals","Moise Kean","https://www.transfermarkt.com/moise-kean/profil/spieler/364135","Centre-Forward","23","Italy","Juventus","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Everton FC","Premier League","England","2023","Arrivals","André Gomes","https://www.transfermarkt.com/andre-gomes/profil/spieler/221025","Central Midfield","29","Portugal","LOSC Lille","Ligue 1","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",9,7,2,275
"Everton FC","Premier League","England","2023","Arrivals","Jarrad Branthwaite","https://www.transfermarkt.com/jarrad-branthwaite/profil/spieler/661053","Centre-Back","21","England","PSV Eindhoven","Eredivisie","Netherlands",NA,TRUE,"End of loan Jun 30, 2023","Summer",34,31,2,2790
"Everton FC","Premier League","England","2023","Arrivals","Dele Alli","https://www.transfermarkt.com/dele-alli/profil/spieler/207929","Attacking Midfield","27","England","Besiktas","Süper Lig","Türkiye",NA,TRUE,"End of loan Jun 30, 2023","Summer",0,0,0,0
"Everton FC","Premier League","England","2023","Arrivals","Mason Holgate","https://www.transfermarkt.com/mason-holgate/profil/spieler/348623","Centre-Back","27","England","Sheff Utd","Premier League","England",NA,TRUE,"End of loan May 31, 2024","Summer",NA,NA,NA,NA
"Everton FC","Premier League","England","2023","Arrivals","Niels Nkounkou","https://www.transfermarkt.com/niels-nkounkou/profil/spieler/591193","Left-Back","22","France","Saint-Étienne","Ligue 2","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Everton FC","Premier League","England","2023","Arrivals","Jean-Philippe Gbamin","https://www.transfermarkt.com/jean-philippe-gbamin/profil/spieler/182894","Defensive Midfield","27","Cote d'Ivoire","Trabzonspor","Süper Lig","Türkiye",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"Everton FC","Premier League","England","2023","Arrivals","João Virgínia","https://www.transfermarkt.com/joao-virginia/profil/spieler/329813","Goalkeeper","23","Portugal","SC Cambuur","Keuken Kampioen Divisie","Netherlands",NA,TRUE,"End of loan Jun 30, 2023","Summer",35,3,0,270
"Everton FC","Premier League","England","2023","Departures","Moise Kean","https://www.transfermarkt.com/moise-kean/profil/spieler/364135","Centre-Forward","23","Italy","Juventus","Serie A","Italy",3e+07,FALSE,NA,"Summer",NA,NA,NA,NA
"Everton FC","Premier League","England","2023","Departures","Alex Iwobi","https://www.transfermarkt.com/alex-iwobi/profil/spieler/242631","Attacking Midfield","27","Nigeria","Fulham","Premier League","England",25700000,FALSE,NA,"Summer",2,2,0,141
"Everton FC","Premier League","England","2023","Departures","Demarai Gray","https://www.transfermarkt.com/demarai-gray/profil/spieler/292417","Left Winger","27","Jamaica","Al-Ettifaq","Saudi Pro League","Saudi Arabia",9300000,FALSE,NA,"Summer",NA,NA,NA,NA
"Everton FC","Premier League","England","2023","Departures","Thomas Cannon","https://www.transfermarkt.com/thomas-cannon/profil/spieler/669366","Centre-Forward","20","Ireland","Leicester","Championship","England",8800000,FALSE,NA,"Summer",3,1,0,0
"Everton FC","Premier League","England","2023","Departures","Ellis Simms","https://www.transfermarkt.com/ellis-simms/profil/spieler/511550","Centre-Forward","22","England","Coventry","Championship","England",7e+06,FALSE,NA,"Summer",NA,NA,NA,NA
"Everton FC","Premier League","England","2023","Departures","Niels Nkounkou","https://www.transfermarkt.com/niels-nkounkou/profil/spieler/591193","Left-Back","22","France","Saint-Étienne","Ligue 2","France",2e+06,FALSE,NA,"Summer",NA,NA,NA,NA
